Grid,Loc,Species,BD,Low,Med,High
SU,Q_2,spruce,10,,,100
SU,Q_2,spruce,10,,,100
SU,Q_2,spruce,10,,,100
SU,Q_2,spruce,4,,,100
SU,Q_2,spruce,4,,,100
SU,Q_2,spruce,9,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,5,,,100
KL,L_6,willow,5,100,,
KL,L_6,willow,10,100,,
KL,L_6,willow,9,100,,
KL,L_6,willow,5,100,,
KL,L_6,willow,9,,100,
KL,L_6,willow,22,,,100
KL,L_6,spruce,10,,,100
KL,L_6,spruce,10,,,100
KL,L_6,spruce,10,,,100
KL,L_6,spruce,10,,,100
KL,L_6,spruce,10,,,100
KL,L_6,spruce,12,,,100
KL,L_6,spruce,15,,,100
KL,L_6,spruce,8,,,100
KL,L_6,spruce,7,,,100
KL,L_6,spruce,5,,,100
KL,L_6,spruce,5,,,100
KL,L_6,spruce,5,,,100
KL,L_6,spruce,5,,,100
KL,L_6,spruce,9,,,100
KL,L_6,willow,9,,100,
KL,L_6,willow,10,,100,
KL,L_6,willow,5,100,,
KL,L_6,willow,5,100,,
KL,L_6,willow,5,100,,
KL,L_6,willow,8,30,70,
KL,L_6,willow,8,10,90,
KL,L_6,willow,16,,100,
KL,L_6,spruce,35,,,100
KL,L_6,spruce,42,,,100
KL,L_7,willow,19,,,100
KL,L_7,willow,5,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,6,50,50,
KL,L_7,willow,6,50,50,
KL,L_7,willow,7,50,50,
KL,L_7,willow,6,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,6,100,,
KL,L_7,willow,6,100,,
KL,L_7,willow,9,50,50,
KL,L_7,willow,6,100,,
KL,L_7,willow,6,100,,
KL,L_7,willow,6,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,7,,100,
KL,L_7,willow,7,,100,
KL,L_7,willow,5,50,50,
KL,L_7,willow,5,50,50,
KL,L_7,willow,5,50,50,
KL,L_7,willow,6,70,30,
KL,L_7,willow,6,70,30,
KL,L_7,willow,6,,100,
KL,L_7,willow,5,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,7,100,,
KL,L_7,willow,8,,100,
KL,L_7,willow,7,50,50,
KL,L_7,willow,18,,80,20
KL,L_7,willow,14,,100,
KL,L_7,willow,7,100,,
KL,L_7,willow,4,100,,
KL,L_7,willow,4,100,,
KL,L_7,willow,4,100,,
KL,L_7,willow,4,100,,
KL,L_7,willow,8,100,,
KL,L_7,willow,18,,50,50
KL,L_7,willow,18,,50,50
KL,L_7,willow,10,,100,
KL,L_7,willow,30,,,100
KL,L_7,willow,4,100,,
KL,L_7,willow,14,,50,50
KL,L_7,willow,12,,90,10
KL,L_7,willow,8,,100,
KL,L_7,willow,18,,20,80
KL,L_7,willow,5,100,,
KL,L_7,willow,5,100,,
KL,L_7,willow,6,100,,
KL,L_7,willow,7,,,100
KL,L_7,willow,16,,100,
KL,L_7,willow,9,100,,
KL,L_7,willow,16,,100,
KL,L_7,willow,12,,30,70
KL,L_7,willow,6,50,50,
KL,L_7,willow,9,,100,
KL,L_8,willow,6,100,,
KL,L_8,willow,10,100,,
KL,L_8,willow,7,100,,
KL,L_8,willow,7,50,50,
KL,L_8,willow,5,,100,
KL,L_8,willow,5,,100,
KL,L_8,willow,5,,100,
KL,L_8,willow,5,,100,
KL,L_8,willow,5,,100,
KL,L_8,willow,5,,100,
KL,L_8,willow,5,,100,
KL,L_8,willow,10,,,100
KL,L_8,willow,10,,,100
KL,L_8,willow,10,,,100
KL,L_8,willow,14,,100,
KL,L_8,willow,16,,,100
KL,L_8,spruce,15,100,,
KL,L_8,spruce,23,100,,
KL,L_8,spruce,13,,100,
KL,L_8,spruce,19,,,100
KL,L_8,spruce,25,,,100
KL,L_8,spruce,27,,,100
KL,L_8,spruce,28,,,100
KL,L_8,spruce,30,,,100
KL,L_8,spruce,30,,,100
KL,L_8,spruce,30,,,100
KL,L_8,spruce,30,,,100
KL,L_8,willow,17,,,100
KL,L_8,willow,12,100,,
KL,L_8,willow,4,100,,
KL,L_8,willow,6,100,,
KL,L_8,willow,12,40,60,
KL,L_8,willow,16,40,30,30
KL,L_8,willow,15,,100,
KL,L_8,willow,13,,,100
KL,L_8,willow,7,,100,
KL,L_8,willow,20,,,100
KL,L_8,willow,5,100,,
KL,L_8,willow,9,,10,90
KL,L_8,willow,16,,,100
KL,L_8,willow,6,100,,
KL,L_8,willow,5,100,,
KL,L_8,willow,5,100,,
KL,L_8,willow,9,100,,
KL,L_8,willow,7,,100,
KL,L_8,willow,16,,,100
KL,L_8,willow,12,,20,80
KL,L_8,willow,8,,100,
KL,L_8,willow,5,100,,
KL,L_8,willow,5,100,,
JO,B_1,willow,11,,100,
JO,B_1,willow,5,,100,
JO,B_1,willow,7,,100,
JO,B_1,willow,13,,,100
JO,B_1,willow,21,,75,25
JO,B_1,willow,6,,100,
JO,B_1,willow,7,,100,
JO,B_1,willow,25,25,75,
JO,B_1,willow,24,,,100
JO,B_1,willow,24,,,100
JO,B_1,willow,26,,,100
JO,B_1,willow,14,,50,50
JO,B_1,willow,10,,100,
JO,B_1,willow,30,,,100
JO,B_1,willow,7,70,30,
JO,B_1,willow,20,,10,90
JO,B_1,willow,18,,,100
JO,B_1,willow,8,100,,
JO,B_1,willow,5,100,,
JO,B_1,willow,8,90,10,
JO,B_1,willow,6,80,20,
JO,B_1,willow,8,50,50,
JO,B_1,willow,11,50,50,
JO,B_1,willow,7,50,50,
JO,B_1,willow,4,50,50,
JO,B_1,willow,4,,100,
JO,B_1,willow,5,,100,
JO,B_1,willow,4,,100,
JO,B_1,willow,8,,,100
